"ServerName","bulletinId","kb","productName","scanState","FileName","PatchGroupName"
"LDN1WS7010","MSRT24-11 MSRT23-10 MSRT24-03 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","CVE-2013-3900.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws5539","MSRT24-11 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard Windows Server 2022 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","CVE-2013-3900.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws5539","FILEZ-240711","QFILEZ3671X64","FileZilla 3","MissingPatch","FileZilla_3.67.1_win64-setup.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0900","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","FileZilla_3.67.1_win64-setup.exe","ldn1ws7001\3-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9624","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9627","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9681","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9681","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9666","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws9628","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9956","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9988","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9649","MS24-10-W10-5044277","Q5044277","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044277-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9649","MS24-10-MRNET-5044089","Q5044016","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9649","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9654","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9725","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-03 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9696","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9765","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9708","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9878","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS8923","MSRT24-11 MSRT21-02 MSRT21-05 MSRT24-02 MSRT24-03 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9871","MSRT24-11 MSRT21-05 MSRT23-10 MSRT24-03 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9821","MSRT24-11 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9800","MSRT24-11 MSRT21-03 MSRT21-05 MSRT23-10 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9801","MSRT24-11 MSRT21-03 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9876","MSRT24-11 MSRT23-10 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9874","MSRT24-11 MSRT21-06 MSRT23-10 MSRT24-02 MSRT24-03 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9646","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9957","MSRT24-11 MSRT23-10 MSRT24-03 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9710","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9710","MS19-07-EX-4509410","Q4509410","Exchange Server 2010","MissingPatch","Exchange2010-KB4509410-x64-en.msp","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9641","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","Exchange2010-KB4509410-x64-en.msp","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9958","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","Exchange2010-KB4509410-x64-en.msp","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"ldn1ws9709","MSRT24-11 MSRT21-02 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","Exchange2010-KB4509410-x64-en.msp","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9815","MSRT24-11 MSRT21-03 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","Exchange2010-KB4509410-x64-en.msp","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9961","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","Exchange2010-KB4509410-x64-en.msp","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9813","MSRT24-11 MSRT21-03 MSRT21-05 MSRT23-10 MSRT24-02 MSRT24-05 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","Exchange2010-KB4509410-x64-en.msp","ldn1ws7001\4-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9992","MSRT24-11 MSRT24-01 MSRT24-02 MSRT24-05 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\5-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS9998","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-08 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\5-EMEAPatch1-LDN-c4-p1-sat-04"
"LDN1WS0005","MS24-10-W10-5044277","Q5044277","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044277-x64-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-fri-12"
"LDN1WS0005","MS24-10-MRNET-5044089","Q5044016","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-fri-12"
"LDN1WS0005","MSRT24-11 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-07","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044016-x64-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-fri-12"
"LDN1WS0005","CV20133900","CV20133900","Windows Server 2019 Standard","MissingPatch","CVE-2013-3900.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-fri-12"
"LDN1WS0005","VMWT12-241015","QVMWT1250","VMware Tools x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-fri-12"
"LDN1WS0005","MSVC14-241010 MSVC14-241010","QVC144033816 QVC144033816","VC++ 2015+ x86 VC++ 2015+ x64","MissingPatch MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-fri-12"
"LDN1WS0005","MSVC14-241010 MSVC14-241010","QVC144033816 QVC144033816","VC++ 2015+ x86 VC++ 2015+ x64","MissingPatch MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-fri-12"
"LDN1WS0278","MSRT24-11 MSRT21-02 MSRT21-04 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-07 MSRT24-08 MSRT24-09 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-00"
"LDN1WS8927","MS24-10-W10-5044293","Q5044293","Windows Server 2016 Standard","MissingPatch","windows10.0-kb5044293-x64-1607.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-04"
"LDN1WS8927","MSRT24-11 MSRT21-02 MSRT21-04 MSRT23-10 MSRT24-04 MSRT24-07 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044293-x64-1607.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-04"
"LDN1WS8932","MSRT24-11 MSRT21-02 MSRT21-04 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-07 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044293-x64-1607.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-04"
"LDN1WS0331","MS24-10-W10-5044277","Q5044277","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044277-x64-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0331","MS24-10-MRNET-5044089","Q5044022","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044022-x64-ndp48-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0331","MSRT24-11 MSRT21-02 MSRT21-04 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-07 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044022-x64-ndp48-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0331","CV20133900","CV20133900","Windows Server 2019 Standard","MissingPatch","CVE-2013-3900.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0331","7ZIP-240812","Q7ZIP24800","7-Zip 23 x86","MissingPatch","7z2408_24.08_x86.msi","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0331","VMWT12-241015","QVMWT1250","VMware Tools x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0331","WINDEFENG-240916","QDEFENG11240809","Windows Defender Engine","MissingPatch","mpam-fe-1.1.24080.9-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0331","WINDEFPLT-240919","QDEFPLT418240809","Windows Defender Platform","MissingPatch","updateplatform_4.18.24080.9_x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS8889","MS24-10-W10-5044277","Q5044277","Windows Server 2019 Standard","MissingPatch","windows10.0-kb5044277-x64-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS8889","MSRT24-11 MSRT21-02 MSRT21-04 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-07 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard Windows Server 2019 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","windows10.0-kb5044277-x64-1809.msu","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS8889","VMWT12-241015","QVMWT1250","VMware Tools x64","MissingPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS0076","MSRT24-11 MSRT21-02 MSRT21-04 MSRT23-10 MSRT24-02 MSRT24-04 MSRT24-07 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
"LDN1WS8951","MSRT24-11 MSRT21-02 MSRT21-05 MSRT24-07 MSRT24-10","Q890830 Q890830 Q890830 Q890830 Q890830","Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard Windows Server 2016 Standard","MissingPatch FoundPatch FoundPatch FoundPatch FoundPatch","VMware-tools-12.5.0-24276846-x64.exe","ldn1ws7001\EMEAPatch1-LDN-c4-np-sat-08"
